game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final
2022-1361-1104,1361,1104,2022,8,6,X08,Z06,6,8,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Alabama,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,nate-oats-1,Nate Oats,1.0,4.0,1.0,1.0,0.0,0.0,61,35,78,19,13,19,13,157,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,56.2679425837321,30.8411214953271,72.9970326409496,11.9367588932806,49.2490118577075,33.1452750352609,71.1815561959654,11.4832535885167,47.9581673306773,35.9169199594731,52.8813559322034,46.1538461538462,0.0951410125722052,0.105334692490656,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,73.3157,71.735,109.137,116.06,104.116,98.6805,32.77525,-117.071228,33.2144,-87.545766,,13.0,,14.0,,,,
2022-1361-1277,1361,1277,2022,8,7,X08,Z07,7,8,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Michigan St,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,tom-izzo-1,Tom Izzo,23.0,23.0,14.0,14.0,8.0,8.0,665,266,266,22,12,22,12,665,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,49.6508921644686,37.7708978328173,74.6598639455782,13.6724960254372,47.8537360890302,31.2418300653595,70.8551483420593,8.688906128782,33.3850129198966,37.8151260504202,60.7466063348416,51.7241379310345,0.0855758269898811,0.095084252210979,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,68.0511,67.5374,105.927,111.245,100.988,96.3644,32.77525,-117.071228,42.72476,-84.473639,,,,,,,,
2022-1361-1129,1361,1129,2022,8,8,X08,Z08,8,8,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Boise St,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,leon-rice-1,Leon Rice,2.0,2.0,0.0,0.0,0.0,0.0,244,144,144,27,7,27,7,244,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,51.0889292196007,34.149855907781,65.0316455696203,9.76863753213368,47.9862896315339,32.4137931034483,72.0620842572062,8.8929219600726,38.641425389755,33.1997710360618,46.75,43.3155080213904,0.0896192912453732,0.0799182339456163,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,64.8935,64.6348,103.595,108.462,92.8731,92.052,32.77525,-117.071228,43.604403,-116.205789,,,,,,23.0,,23.0
2022-1361-1272,1361,1272,2022,8,9,X08,Z09,8,9,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Memphis,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,anfernee-hardaway-1,Anfernee Hardaway,0.0,0.0,0.0,0.0,0.0,0.0,84,41,41,21,9,21,9,84,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,52.0640269587195,36.3805970149254,69.4610778443114,17.0128585558853,45.1038575667656,32.0158102766798,70.1030927835052,9.2670598146588,31.1085316308764,42.8813559322034,59.409594095941,56.2231759656652,0.123205672110188,0.131109432207822,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,71.6958,70.4654,106.351,110.865,95.667,94.0379,32.77525,-117.071228,35.115864,-89.993508,,16.0,,12.0,,,,
2022-1361-1172,1361,1172,2022,8,10,X08,Z10,8,10,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Davidson,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,bob-mckillop-1,Bob Mckillop,9.0,9.0,1.0,1.0,0.0,0.0,634,378,378,27,5,27,5,634,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,54.5094152626363,38.6167146974063,75.3571428571429,8.48167539267016,48.3769633507853,33.8624338624339,73.5294117647059,7.23488602576809,40.7516147974163,44.1846873173583,54.7677261613692,52.7855153203343,0.0704311462179942,0.0758113032207576,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,65.711,64.6104,113.831,117.561,100.081,102.429,32.77525,-117.071228,35.500006,-80.845236,,,,,,,,
2022-1361-1353,1361,1353,2022,8,11,X08,Z11a,8,11,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Rutgers,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,steve-pikiell-1,Steve Pikiell,1.0,2.0,0.0,0.0,0.0,0.0,98,90,246,18,13,18,13,290,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,49.1428571428571,33.5714285714286,70.0623700623701,11.7647058823529,46.480231436837,33.9541547277937,73.0,8.0,31.3725490196078,40.2305475504323,58.7341772151899,52.8511821974965,0.109003096125889,0.0871051527077415,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,65.7294,64.9611,102.697,106.315,99.4951,95.4572,32.77525,-117.071228,40.503796,-74.45051,,,,,,,,
2022-1361-1323,1361,1323,2022,8,11,X08,Z11b,8,11,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Notre Dame,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,mike-brey-1,Mike Brey,12.0,14.0,3.0,3.0,0.0,0.0,470,258,310,22,10,22,10,569,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,52.0325203252033,37.7181208053691,75.9414225941423,4.8428207306712,49.8725573491929,31.7262830482115,69.3045563549161,9.14634146341463,43.0884904569115,35.3296703296703,55.359394703657,44.1213653603034,0.0762112799975729,0.0902885227996723,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,65.9041,65.755,108.378,111.997,100.674,98.3492,32.77525,-117.071228,41.616717,-86.289848,,,,,,,,
2022-1361-1308,1361,1308,2022,8,12,X08,Z12,8,12,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,New Mexico St,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,chris-jans-1,Chris Jans,2.0,2.0,0.0,0.0,0.0,0.0,121,31,43,26,6,26,6,142,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,54.0569020021075,32.9803328290469,69.2982456140351,12.9230769230769,45.8461538461538,29.9723756906077,74.1525423728814,6.32244467860906,41.055900621118,42.613301942319,53.7619699042408,48.1927710843374,0.0687745736355706,0.0991162972983224,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,67.8721,66.2051,104.869,107.783,96.0926,97.6682,32.77525,-117.071228,32.282875,-106.747841,,,,,,,,
2022-1361-1436,1361,1436,2022,8,13,X08,Z13,8,13,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Vermont,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,john-becker-1,John Becker,3.0,3.0,0.0,0.0,0.0,0.0,257,101,101,28,5,28,5,257,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,58.8932806324111,36.7666232073012,74.6835443037975,7.03839122486289,45.2468007312614,34.4461305007587,68.4343434343434,8.89328063241107,43.1141090500281,37.592698231603,54.8974943052392,43.4903047091413,0.079804073830715,0.0750253867749836,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,65.1612,64.9839,114.506,110.752,92.9081,97.6966,32.77525,-117.071228,44.479262,-73.198128,,,,,,,,
2022-1361-1286,1361,1286,2022,8,14,X08,Z14,8,14,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Montana St,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,danny-sprinkle-1,Danny Sprinkle,0.0,0.0,0.0,0.0,0.0,0.0,56,32,32,27,7,27,7,56,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,53.0941704035874,36.7507886435331,75.0354609929078,10.498687664042,48.1189851268591,32.3390894819466,75.6630265210608,8.16143497757847,36.2492853058891,35.7865168539326,48.0,39.4179894179894,0.0725749549206491,0.0931826581697223,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,68.9381,67.3251,108.242,104.52,98.3861,100.72,32.77525,-117.071228,45.666829,-111.049918,,,,,,,,
2022-1361-1168,1361,1168,2022,8,15,X08,Z15,8,15,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,CS Fullerton,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,dedrique-taylor-1,Dedrique Taylor,1.0,1.0,0.0,0.0,0.0,0.0,121,147,147,21,10,21,10,121,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,48.7410071942446,33.5429769392034,76.4084507042254,5.50098231827112,48.0353634577603,37.1134020618557,69.0647482014388,8.27338129496403,30.0188797986155,36.375,44.7293447293447,54.1843971631206,0.10368402294009,0.0881314194990766,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,66.5151,66.0235,103.807,104.647,99.3304,102.546,32.77525,-117.071228,33.883627,-117.885349,,,,,,,,
2022-1361-1209,1361,1209,2022,8,16,X08,Z16,8,16,X,Z,R6CH,new_orleans,29.9667,-90.05,San Diego St,Georgia St,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,rob-lanier-1,Rob Lanier,0.0,1.0,0.0,0.0,0.0,0.0,53,29,99,18,10,18,10,111,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,43.1088082901554,32.2695035460993,71.5835140997831,12.4705882352941,45.4117647058824,37.8585086042065,70.0,8.9119170984456,36.8868541530412,38.0917698470503,52.5083612040134,56.6780821917808,0.119811848868403,0.0889864702760471,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,67.7572,67.1469,99.6748,101.503,97.8036,99.6743,32.77525,-117.071228,33.7527,-84.38667,,,,,,,,
2022-1166-1274,1166,1274,2022,9,10,X09,X10,9,10,X,X,R4X1,chicago,41.8369,-87.6847,Creighton,Miami FL,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,jim-larranaga-1,Jim Larranaga,4.0,9.0,2.0,3.0,0.0,1.0,223,140,449,23,10,23,10,665,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,54.8360655737705,35.2855051244509,74.3169398907104,8.54402789886661,53.8796861377507,35.1677852348993,69.0987124463519,8.77049180327869,35.8906988964792,39.3763213530655,50.8791208791209,56.5909090909091,0.128379322877352,0.0787273896390729,68.0849,66.9237,100.292,105.582,96.1478,92.1143,67.5221,67.3101,110.368,114.757,104.983,102.132,41.265325,-95.947029,25.720406,-80.27645,,,,,,,,
2022-1166-1235,1166,1235,2022,9,11,X09,X11,9,11,X,X,R4X1,chicago,41.8369,-87.6847,Creighton,Iowa St,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,tj-otzelberger-1,Tj Otzelberger,0.0,2.0,0.0,0.0,0.0,0.0,20,12,75,20,12,20,12,119,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,50.8944543828265,32.1375186846039,68.389662027833,9.54235637779942,50.730282375852,29.6416938110749,71.9327731092437,11.2701252236136,37.4370453273643,37.4162096282754,60.0765306122449,52.3470839260313,0.124147638771908,0.106610054112679,68.0849,66.9237,100.292,105.582,96.1478,92.1143,67.2114,66.0992,98.0934,104.353,92.9036,90.4067,41.265325,-95.947029,42.026368,-93.648353,,,,,,,,
2022-1166-1350,1166,1350,2022,9,12,X09,X12,9,12,X,X,R3X1,chicago,41.8369,-87.6847,Creighton,Richmond,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,chris-mooney-1,Chris Mooney,2.0,2.0,1.0,1.0,0.0,0.0,310,243,255,22,12,22,12,328,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,52.2666666666667,33.7772397094431,72.1666666666667,6.25488663017983,50.1172791243159,34.2898134863702,71.677559912854,9.51111111111111,42.337262942081,35.2732793522267,58.2468281430219,48.2954545454545,0.116680441441003,0.0795155600931283,68.0849,66.9237,100.292,105.582,96.1478,92.1143,67.58,66.8701,105.773,109.513,100.415,99.9693,41.265325,-95.947029,37.577625,-77.538702,,,,,,,,
2022-1166-1355,1166,1355,2022,9,13,X09,X13,9,13,X,X,R3X1,chicago,41.8369,-87.6847,Creighton,S Dakota St,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,eric-henderson-1,Eric Henderson,0.0,0.0,0.0,0.0,0.0,0.0,68,21,21,30,4,30,4,68,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,56.260162601626,44.1679626749611,76.0242792109256,6.29251700680272,50.5952380952381,35.2163461538462,74.0654205607477,7.07317073170732,34.3299519487453,41.4342629482072,47.3360655737705,43.6936936936937,0.0796288339053483,0.0657046662279103,68.0849,66.9237,100.292,105.582,96.1478,92.1143,71.5227,69.4322,119.382,116.755,103.747,105.316,41.265325,-95.947029,44.31942,-96.783415,,,,,,,,
2022-1166-1159,1166,1159,2022,9,14,X09,X14,9,14,X,X,R4X1,chicago,41.8369,-87.6847,Creighton,Colgate,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,matt-langel-1,Matt Langel,2.0,2.0,0.0,0.0,0.0,0.0,176,164,164,23,11,23,11,176,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,52.7124773960217,40.1242236024845,69.2759295499022,9.34504792332268,48.1629392971246,33.6661911554922,67.0886075949367,8.67992766726944,42.1245421245421,35.8934971838198,62.0309050772627,53.6352800953516,0.0913979992755037,0.0958564382645526,68.0849,66.9237,100.292,105.582,96.1478,92.1143,67.6928,67.2862,111.011,108.279,99.2826,104.06,41.265325,-95.947029,42.8188,-75.535,,,,,,,,
2022-1166-1240,1166,1240,2022,9,15,X09,X15,9,15,X,X,R4X1,chicago,41.8369,-87.6847,Creighton,Jacksonville St,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,ray-harper-1,Ray Harper,1.0,3.0,0.0,0.0,0.0,0.0,119,75,139,21,10,21,10,208,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,51.8232044198895,38.2222222222222,68.3070866141732,9.18690601900739,47.4128827877508,32.5129533678756,77.4104683195592,8.28729281767956,42.7215189873418,44.9098312972659,53.9202200825309,53.1428571428571,0.0900501064520901,0.0972541149682573,68.0849,66.9237,100.292,105.582,96.1478,92.1143,66.1608,65.1485,106.638,105.325,99.7107,103.076,41.265325,-95.947029,33.822128,-85.766644,,,,,,,,
2022-1166-1411,1166,1411,2022,9,16,X09,X16a,9,16,X,X,R2X1,fort_worth,32.74,-97.36,Creighton,TX Southern,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,johnny-jones-2,Johnny Jones,1.0,4.0,0.0,0.0,0.0,0.0,75,51,285,18,12,18,12,370,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,49.2050209205021,31.6270566727605,67.1353251318102,13.3570792520036,45.2359750667854,29.5527156549521,65.5574043261231,6.44351464435146,31.4006888633754,35.7918810748999,42.7069645203679,47.1861471861472,0.0800047907060303,0.115456015330259,68.0849,66.9237,100.292,105.582,96.1478,92.1143,69.3057,67.6989,99.3171,98.075,94.3069,99.4041,41.265325,-95.947029,29.722468,-95.361961,,,,,,,,
2022-1166-1394,1166,1394,2022,9,16,X09,X16b,9,16,X,X,R2X1,fort_worth,32.74,-97.36,Creighton,TAM C. Christi,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,steve-lutz-1,Steve Lutz,0.0,0.0,0.0,0.0,0.0,0.0,23,11,11,23,11,23,11,23,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,47.2830494728305,31.5508021390374,75.0,5.1009564293305,50.4782146652497,31.4893617021277,75.4385964912281,9.89456609894566,31.2709030100334,42.8311057108141,53.4210526315789,53.8020086083214,0.113817752793393,0.091146736993083,68.0849,66.9237,100.292,105.582,96.1478,92.1143,71.7318,68.9576,102.501,96.9772,98.6743,103.264,41.265325,-95.947029,27.718601,-97.331933,,,,,,,,
2022-1166-1112,1166,1112,2022,9,1,X09,Y01,1,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Creighton,Arizona,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,tommy-lloyd-1,Tommy Lloyd,0.0,0.0,0.0,0.0,0.0,0.0,31,3,3,31,3,31,3,31,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,57.4944071588367,35.3887399463807,73.806275579809,13.4256055363322,41.9377162629758,32.6771653543307,66.9980119284294,7.08426547352722,35.7450886439866,34.5265065700045,65.4106280193237,46.7836257309942,0.0916012133143167,0.0928064924368735,68.0849,66.9237,100.292,105.582,96.1478,92.1143,72.9192,72.2028,115.613,119.617,92.5195,92.4295,41.265325,-95.947029,32.232071,-110.950769,,,,,,2.0,,2.0
2022-1166-1437,1166,1437,2022,9,2,X09,Y02,2,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Creighton,Villanova,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,jay-wright-1,Jay Wright,15.0,17.0,7.0,7.0,3.0,3.0,516,196,281,26,7,26,7,638,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,50.3489531405783,35.906432748538,82.3321554770318,7.17703349282297,48.2296650717703,31.0038119440915,74.5098039215686,10.8673978065803,46.0172228202368,42.9585152838428,49.0147783251232,50.0,0.0968756429474179,0.0728918672662611,68.0849,66.9237,100.292,105.582,96.1478,92.1143,64.1915,62.5758,112.845,117.921,97.6798,93.8099,41.265325,-95.947029,40.039388,-75.345457,,4.0,,4.0,,5.0,,6.0
2022-1166-1397,1166,1397,2022,9,3,X09,Y03,3,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Creighton,Tennessee,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,rick-barnes-1,Rick Barnes,3.0,25.0,1.0,7.0,0.0,1.0,148,80,394,25,7,25,7,752,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,48.2189400521286,35.6041131105398,71.3787085514834,13.2768361581921,46.045197740113,31.4574314574315,70.3435804701627,7.99304952215465,40.33177812338,39.4871794871795,61.6586538461538,51.6265912305516,0.134178326598152,0.0959059851188131,68.0849,66.9237,100.292,105.582,96.1478,92.1143,68.8708,67.3518,106.065,111.439,90.795,86.6545,41.265325,-95.947029,35.955093,-83.929696,,17.0,,18.0,,8.0,,5.0
2022-1166-1228,1166,1228,2022,9,4,X09,Y04,4,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Creighton,Illinois,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,brad-underwood-1,Brad Underwood,1.0,5.0,0.0,0.0,0.0,0.0,93,65,92,22,9,22,9,202,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,51.6714422158548,36.7137355584082,70.7612456747405,7.1264367816092,45.4406130268199,32.2992700729927,72.1062618595825,8.59598853868195,42.6615553121577,29.5736643281166,57.6783555018138,41.6883116883117,0.0750843232145476,0.0947939580583663,68.0849,66.9237,100.292,105.582,96.1478,92.1143,68.1937,67.1058,110.345,113.663,98.2696,94.0793,41.265325,-95.947029,39.730827,-90.246256,,10.0,,11.0,,16.0,,19.0
2022-1166-1222,1166,1222,2022,9,5,X09,Y05,5,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Creighton,Houston,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,kelvin-sampson-1,Kelvin Sampson,3.0,17.0,2.0,5.0,1.0,2.0,195,69,296,28,5,28,5,620,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,55.2522746071133,34.1085271317829,66.8430335097002,17.7189409368635,43.1771894093686,29.287598944591,70.8469055374593,6.28618693134822,39.0317700453858,43.5632183908046,58.9055793991416,54.953560371517,0.123570500975406,0.0906183673819644,68.0849,66.9237,100.292,105.582,96.1478,92.1143,65.5297,64.0049,114.651,117.238,89.1213,91.368,41.265325,-95.947029,29.719988,-95.344851,,14.0,,15.0,,15.0,,15.0
2022-1166-1161,1166,1161,2022,9,6,X09,Y06,6,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Creighton,Colorado St,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,niko-medved-1,Niko Medved,0.0,0.0,0.0,0.0,0.0,0.0,77,45,133,25,5,25,5,156,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,56.2564632885212,35.702746365105,77.3858921161826,9.94475138121547,50.4972375690608,32.6869806094183,70.935960591133,8.58324715615305,39.0290037831021,44.3761524277812,53.4640522875817,50.3607503607504,0.0931127756970454,0.08270911360799,68.0849,66.9237,100.292,105.582,96.1478,92.1143,65.7368,65.1115,110.141,114.15,99.3144,98.3004,41.265325,-95.947029,40.574759,-105.08083,,,,,,,,24.0
